YEAR;MONTH;DAY;PERIOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
2018;3;21;16;61,53;7,95;29,22;59,58;17,16;6,79;13,34;36,76;21,84;12,06;44,11;24,34;5,79;27,93;11,86;45,24;48,62;25,55;8,23;62,94;45,8;27,7;15,79;3,57;43,29;44,66;22,74;64,2;15,75;58,62;24,92;69,17;9,07;54,86;33,35
2018;3;21;17;54,77;11,84;33,24;54,24;23,72;6,99;11,59;43,24;20,35;13,79;37,74;20,12;9,48;35,78;9,07;38,6;52,61;24,83;10,89;62,87;35,19;16,21;19,97;2,95;51,63;37,75;21,28;68,1;15,88;66,17;28,29;61,26;6,61;56,65;29,95
2018;3;21;18;63,89;7,05;40,74;41,35;30,93;8,84;10,22;46,85;17,97;10,53;37,76;20,9;6,96;33,9;8,64;43,86;53,85;28,61;8,44;50,03;28,39;17,57;20,08;1,61;47,26;20,11;20,35;70,29;22,52;67;29,68;51,32;6,97;60,19;32,88
2018;3;21;19;62,16;5,03;45,37;35,85;34,84;12,88;7,61;41,81;16,99;12,46;33,62;13,14;8,08;35,2;11,8;44,72;41,31;18,03;11,24;45,87;30,67;16,1;14,22;7,52;48,64;12,97;24,56;71,43;20,92;65,47;28,35;44,53;7,51;58,88;29,63
2018;3;21;20;58,91;2,06;53,97;35,63;30,92;16,99;10,19;39,67;26,08;13,25;21,08;20,45;5,21;49,67;21,5;32,67;38,82;19,74;9,16;49,91;33,28;11,97;17,72;7,69;58,88;22,71;34,3;73,56;26,09;58,72;36,09;43,56;2,41;59,25;32,31
2018;3;21;21;57,78;0,62;43,19;32,93;32,03;15,12;7,81;28,21;23,41;16,98;14,52;18,66;2,73;40,14;15,59;22,51;43,8;24,92;10,79;36,81;24,31;8,76;10,96;4,67;47,93;27,04;40,47;66,89;32,67;55,04;25,73;41,59;1,54;55,93;34,94
2018;3;21;22;56,52;1,54;45,07;12,18;38,64;14,34;8,11;27,16;17,22;18,38;12,12;23,64;5,37;41,39;7,66;19,91;48,53;31,08;25,11;27,68;21,77;7,61;9,86;4,26;41,01;23,36;42,54;47,42;38,56;56,81;26,83;41,7;2,09;56,14;34,27
2018;3;21;23;57,76;3,47;54,98;12,48;41,65;21,88;9,31;29,58;10,22;25,57;13,24;23,17;3,41;38,36;3,62;23,32;59,26;36,53;26,2;25,28;30,01;9,25;11,35;4,79;42,51;16,86;43,9;54,86;33,71;55,43;30,73;40,83;2,33;61,02;34,92
2018;3;21;24;58,07;6,27;60,39;15,28;41,41;16,53;10,76;36,41;12,29;34,75;17,11;21,79;1,74;47,48;6,73;25,84;51,26;32,21;24,59;32,36;34,51;14,69;9,15;6,27;44,03;17,43;35,36;49,55;31,94;51,61;34,52;33,56;0,82;63,05;34,75
2018;3;22;1;58,57;6,74;66,77;11,64;45,47;11,74;11,07;41,54;8,77;37,78;17,59;25,74;0,79;49,36;4,2;29,29;45,25;28,52;21,5;31,14;37,09;13,69;3,27;5,25;43,66;8,59;28,71;44,08;30,97;42,4;44,23;27,28;0,45;58,89;28,93
2018;3;22;2;58,18;10,09;79,77;6,4;50,32;15,68;12,76;37,69;11,97;34,56;11,88;27,03;2,81;47,16;6,06;28,21;40,56;31,26;21,81;44,48;30,43;11,87;2,32;9,3;37,86;10,04;24,34;35,95;27,79;39,76;46,22;19,94;0,05;56,01;27,92
2018;3;22;3;56,71;5,97;78,42;16,67;53,36;21,33;12,19;26,2;12,02;49,19;7,08;28,3;2,16;34,16;4,79;21,56;44,2;28,48;13,95;39,72;43,04;10,32;3,26;7,47;25,13;7,82;42,41;42,12;26,53;26,79;37,69;29,74;0,3;61,72;28,3
2018;3;22;4;58,65;5,51;82,06;18,87;62,18;24,99;7,04;20,91;12,2;49,34;9,91;30,72;4,58;37,57;5,59;23,04;44,82;25,54;16,52;36,59;40,36;14,14;3,25;8,83;33,55;6,72;39,03;45,53;17;26,44;29,35;19,18;1,36;64,93;29,01
2018;3;22;5;60,12;3,34;83,4;15,55;71,66;33,94;6,99;19,34;8,34;39,17;13,87;31,15;8,79;59,49;3,79;23,37;40,33;17,29;22,64;38,23;26,15;19,42;5,75;10,39;54,01;4,87;23,77;53,39;12,72;35,81;31,76;7,9;3,44;67,21;29,22
2018;3;22;6;65,36;3,12;82,02;25,03;72,74;44,89;15,61;15,99;14,88;34,94;10,4;34,05;10,42;42,17;8;18,36;57,54;14,52;29,11;46,79;25,62;16,4;7,7;8,61;50,2;13,34;16,9;70,03;17,33;31,59;27,85;5,14;4,73;65,05;29,23
2018;3;22;7;64,06;2,96;78,13;25,76;67,21;46,41;19,73;14,34;14,99;32,19;8,55;37,06;8,3;37,23;10,97;19,6;52,44;13,51;31,35;46,11;29,07;17,71;10,16;5,86;32,44;23,74;16,61;72,64;19,9;26,35;30,99;7,26;6,4;66,42;31,06
2018;3;22;8;57,78;3,59;84,13;26,25;71,42;42,25;13,9;11,36;11,81;27,84;4,94;31,04;9,4;60,84;8,8;26,64;45,09;10,79;27,22;47,61;29,45;17,6;7,66;5,86;39,42;23,39;11,2;65,96;13,67;19,42;35,72;6,61;6,22;62,43;30,07
2018;3;22;9;57,81;2,52;83,31;25,91;86,83;44,31;13;9,9;8,7;27,06;5,23;29,12;13,73;70,65;4,77;37,17;44,09;12,74;22,47;49,98;30,78;19;6,04;8,37;47,36;21,37;8,39;68,33;9,41;15,59;41,13;6,05;6,63;63,36;34,09
2018;3;22;10;56,73;4,7;85,82;20,76;84,29;42,3;13,96;10,9;5,19;20,61;2,12;36,59;14,75;71,81;4,7;33,37;41,9;14,09;24,15;48,17;38,71;15,47;8,3;13,42;42,27;17,69;7,98;69,41;10,81;14,52;42,16;14,28;5,24;59,85;39,66
2018;3;22;11;53,94;4,25;82,25;20,44;89,11;40,85;14,42;13,09;2,5;19,3;4,15;33,2;10,21;65,25;4,26;28,72;36,42;15,57;18,51;41,94;50,96;17,51;7,58;15,36;46,91;13,32;11,33;70,23;14,16;12,21;42,72;18,58;3,65;53,62;46,9
2018;3;22;12;55,06;5,18;61,35;23,72;91,43;40,43;12,96;13,94;3,43;23,29;7,26;26,77;12,62;59,94;3,52;17,04;24,43;19,73;19,54;42,29;70,8;13,93;6,97;16,67;51,87;8,34;12,72;68;13,32;16,31;39,27;13,33;4,49;58,29;48,95
2018;3;22;13;53,68;12,9;75,73;25,2;90,62;32,89;13,38;13,89;5,48;36,42;10,47;17,08;17,11;76,18;4,04;18,18;12,26;26,35;27,98;43,34;73,92;18,26;3,2;17,81;83,75;11,64;25,63;64,13;12,34;25,76;38,37;18,96;11,49;48,76;42,01
2018;3;22;14;52,81;16,62;69,29;22,07;91,71;35,1;17,64;13,8;8,26;37,31;13,87;13,46;14,22;66,2;6,8;18,39;13,03;36,65;25,47;59,41;78,02;24,47;8,91;17,33;86,46;19,41;32,3;65,34;18,86;23,58;35,39;18,81;20,34;40,49;43,9
2018;3;22;15;54,53;27,79;65,36;25,03;92,25;37,21;20,36;16,79;10,32;43,64;17,63;11,6;16,84;69,59;5,79;13,31;13,18;44,89;32,06;72,8;80,61;23,43;18,25;21,49;71,11;25,45;38,64;69,4;18,41;30,46;37,87;22,71;20,22;39,2;45,42
2018;3;22;16;54,92;31,85;55,56;24,93;92,15;35,9;23;18,91;9,37;35,85;21,74;14,72;17,13;68,49;4,23;8,18;16,41;58,81;32,13;84,35;71,87;21,39;22,68;20,71;66,46;39,36;33,74;67,15;20,79;33,1;40,83;15,48;13,27;37,88;61,37
2018;3;22;17;57,88;42,27;53,75;24,27;90,49;37,81;23,14;18,19;10,45;27,15;31,07;17,77;20,41;77,79;4,11;13,97;13,87;56,33;37,45;77,74;65,08;29,67;17,74;23,43;66,27;41,87;37,18;65,4;17,5;46,61;37,47;14,03;17,74;33,82;77,56
2018;3;22;18;57,84;45,16;43,61;23,92;91,79;39,15;25,14;18,93;6,64;28,03;30,01;12,58;21,85;69,81;2,3;17,81;14,13;52,69;35;61,96;62,36;32,56;23,33;24,13;52,3;30,32;50,16;67,25;11,72;47,83;31,46;19,29;20,05;41,67;69,96
2018;3;22;19;56,78;46,01;39,22;26,8;86,49;36,41;30,15;16,89;3,67;27,65;20,49;14,96;22,81;61,39;3,54;10,32;13,06;49,41;34,17;58,75;51,23;28,79;21,87;24,19;53,2;35,85;52,27;72,29;12,31;49,67;30,23;23,13;18,89;37,14;68,46
2018;3;22;20;55,92;49,2;45,64;22,35;75,42;33,8;35,72;19,9;5,11;19,24;17,07;11,03;31,27;65,26;11,61;10,2;24,61;33,13;41,05;58,9;36,08;38,46;26,45;28,16;49,1;51,52;41,31;78,1;12,63;59,52;28,84;15,34;21,63;35,81;59,21
2018;3;22;21;53,16;31,81;50,22;19,71;69,49;34,11;34,91;25,58;9;15,88;11,99;6,89;18,77;63,78;17,29;10,64;33,8;34,19;28,11;50,08;31,39;50,25;25,09;14,51;50,23;55,04;32,64;71,25;11,3;48,01;33,22;10,53;24,96;24,81;61,48
2018;3;22;22;72,02;22,93;44,3;27,59;65,41;33,75;36,39;21,42;8;17,53;10,85;12,26;14,2;58,98;13,19;12,17;37,65;60,03;22,49;36,18;37,58;41,59;24,26;12,62;48,1;56,33;37,87;66,82;17,11;43,03;33,02;13,84;20,75;25,28;83,19
2018;3;22;23;72,97;19,64;41,96;33,34;70,02;27,7;32,33;16,77;13,35;22,64;15,02;16,91;11,01;58,17;13,76;29,42;36,97;56,05;25,02;30,48;40,91;52,53;20,84;16,02;52,42;58,11;50,37;55,09;22,92;38,59;31,89;21,94;29,64;26,41;77,93
2018;3;22;24;67,52;22,51;42,41;35,48;75,11;32,68;28,66;34,93;15,12;20,94;17,07;18,41;13,2;69,8;8,86;37,3;39,41;48,76;33,69;25,85;36,75;49,03;14,68;22,1;72,23;49,06;62,29;52,52;22,82;40,07;36,68;23,34;23,28;16,63;69,07
2018;3;23;1;66,06;28,02;30,09;39,23;75,89;36,19;28,24;24,72;15,25;20,57;21,48;6,68;20,6;59,66;6,91;35,22;36,45;49,7;40,77;26,87;33,87;48,07;16,76;24,53;55,49;42,67;65,94;50,05;11,44;38,32;31,44;25,77;24,46;14,31;48,67
2018;3;23;2;68;28,18;32,91;40,91;68,03;48,8;28,74;35,06;13,74;22,1;28,89;2,4;16,93;70,02;4,35;25,05;33,63;65,44;37,69;22,45;40,52;46,5;18,45;19,56;64,09;35,87;63,64;45,43;6,5;36,41;35,84;28,48;26,4;10,3;49,9
2018;3;23;3;70,03;25,15;42,48;37,27;67,78;62,12;23,03;27,89;18,62;24,38;32,23;1,13;7,47;64,83;5,88;26,32;28,36;58,99;26,37;39,53;45,53;42,54;19,33;17,99;60,14;43,05;57,88;37,25;2,68;25,88;32,48;29,69;20,39;7,34;46,71
2018;3;23;4;84;27,5;52,16;35,39;65,49;65,4;19,32;20,36;16,34;28,02;30,22;2,72;6,03;59,22;3,79;24,82;28,69;55,88;29,16;34,67;49,54;39,68;12,56;18,22;62,9;35,84;67,19;29,51;1,04;23,88;30,71;33,91;20,57;3,96;44,35
2018;3;23;5;85,84;34,93;38,12;31,05;61,31;63,82;23,51;13,04;12,17;31,49;37,06;7,33;10,06;49,01;2,13;21,57;27,35;73;41,14;28,97;54,86;39,29;12,63;22,92;61,76;24,79;76,71;25,27;1,24;28,12;29,07;36,59;22,61;3,91;46,21
2018;3;23;6;89,16;28,53;38,97;18,45;61,4;67,69;25,3;24,81;10,38;25,37;39,71;9,75;5,89;57,17;2,42;35,37;29,29;74,98;27,5;34,23;62,12;67,8;21,93;18,5;65,05;24,54;68,48;28,62;1,64;16,06;40,61;34,32;28,01;9,7;38,08
2018;3;23;7;87,99;27,96;45,85;14,4;54,71;71,37;22,91;31,84;9,65;21,47;41,99;8,55;4,94;51,88;2,85;27,58;27,97;81,14;21,17;37,5;62,69;70,96;25,24;23,38;62,43;31,01;64,66;31,81;1,42;12,84;40,78;32,2;27,98;10,48;34,35
2018;3;23;8;86,56;40,35;58,9;10,17;42,75;69,59;17,21;35,33;9,37;23,52;42,66;7,97;8,24;50,75;2;22,4;17,62;77,99;21,52;30,23;67,33;74,5;19,02;24,23;64,77;43,73;58,78;23,91;2,28;20,01;37,15;29,39;26,52;5,85;27,16
2018;3;23;9;85,73;48,07;58,33;9,31;45,96;67,11;14,73;33,44;7,92;35,3;40,18;4,67;9,25;59,45;1,36;36,75;21,66;61,31;20,98;23,46;72,17;81,87;13,4;28,25;68,13;58,57;71,84;33,03;1,45;22,86;36,45;27,22;30,91;9,21;24,18
2018;3;23;10;84,89;43,45;52,72;4,66;48,71;68,66;19,06;33,07;6,77;35,26;45,23;4,02;6,67;66,47;0,87;37,36;19,88;61,03;20,85;25,86;60,73;78,02;17,96;31,45;73,53;65,57;66,44;42,81;1,37;19,45;33,59;22,56;40,16;7,77;42
2018;3;23;11;81,92;26,04;43,78;6,84;45,81;67,25;23,24;25,37;6,45;48,96;43,51;2,49;7,49;61,77;1,35;35,88;12,98;59,54;17,36;24,97;55,73;67,01;20,82;40,36;64,93;69,17;58,97;43,34;1,1;16;24,69;20,93;42,36;5,5;43,51
2018;3;23;12;85,22;17,97;42,08;9,66;43,23;63,74;42,29;21,89;7,02;56,56;48,38;1,86;6,01;51,73;1,57;35,53;8,33;60,54;19,9;14,22;52,35;66,95;18,69;35,9;66,52;77,22;48,79;39,8;1,52;19,38;23,05;23,46;45,9;3,44;44,81
2018;3;23;13;85,08;17,28;39,59;24,87;31,63;61,22;59,47;21,87;11,74;74,12;44,05;6,32;4,66;41,47;3,33;29,88;5,58;62,88;34,97;18,29;52,91;53,6;18,09;39,19;74,34;82,57;53,51;36,54;4,62;21,55;28,16;33,09;32,81;2,73;50,65
2018;3;23;14;79,13;14,51;46,18;39,66;30,24;63,49;56,14;33,62;12,19;76,24;51,32;6,02;3,51;51,53;2,52;29,66;7,05;60,83;41,48;19,03;66,68;55,75;24,2;34,41;78,45;74,96;51,34;37,57;4,77;22,86;36,05;38,75;33,16;6,21;58,8
2018;3;23;15;80,89;14,55;44,61;36,05;32,23;62,11;60,93;35,11;13,81;77,05;54,84;5,34;6,96;56,54;3,62;26,8;7,2;61;41,95;22,47;83,16;55,96;33,38;38,42;77,72;80,46;50,89;40,74;4,44;25,98;35,65;38,4;37,77;7,4;61,1
2018;3;23;16;82,29;12,48;39,04;28,33;34,42;62,99;56,75;39,22;8,78;75,73;46,55;3,57;12,5;60,55;2,21;28,89;9,92;66,06;35,71;22;86,12;56,87;38,45;43,91;74,87;75,24;49,38;41,49;2,99;32,48;34,99;37,85;43,13;11,25;55,07
2018;3;23;17;84,03;10,59;27,41;27,52;39,34;65,55;63,92;36,26;6,38;85,18;44,41;4,42;10,22;52,12;1,42;21,27;13,18;82,4;40,74;22,51;87,61;55,39;46,42;47,85;69,5;68,76;49,21;36,49;3,92;41,16;33,72;42,54;45,28;12,89;49,08
2018;3;23;18;81,48;8,89;18,49;23,58;43,33;69,05;68,49;39,3;8,02;84,13;50,05;3,45;9,55;36,39;2,27;16,37;12,62;74,44;31,76;26,11;85,65;66;52,35;41,19;55,67;69,93;45,47;23,23;2,74;33,86;29,76;43,97;51,14;8,74;52,7
2018;3;23;19;81,17;9,77;22,96;18,18;34,55;73,16;60,7;54,31;9,17;67,7;51,05;2,8;3,8;33,05;2,13;7,75;14,2;68,29;32,7;31,29;84,46;53,09;42,04;35,03;58,87;68,84;43,41;21,63;0,96;33,49;20,67;41,72;39,91;10,46;65,5
2018;3;23;20;87,31;11,67;37,88;19,64;40,56;75,86;57,2;68,16;5,64;62,46;59,5;4,09;7,95;41,3;0,62;7,84;9,51;73,91;37,66;24,92;84,83;62,05;25,85;40,74;66,24;61,22;39,71;17,2;2,06;43,3;21,03;42,89;47,96;11,06;71,78
2018;3;23;21;79,24;10,99;38,68;13,07;36,95;65,45;47,6;66,57;5,49;59,56;56,11;0,11;5,29;42,91;0,69;9,78;7,98;63,81;34,89;15,22;79,78;62,78;21,18;39,42;64,52;57,52;35;13,72;3,96;43,98;25,31;33,5;58,78;13,39;67,91
2018;3;23;22;70,85;7,29;39,76;7,72;37,03;66,53;36,49;62;7,17;59,17;51,58;0;2,36;35,08;1,19;8,83;22,95;53,23;30,91;20,31;58,12;61,46;30,1;35,7;61,3;56,39;24,08;24,38;6,29;36,96;24,12;32,71;70,71;24,97;76,21
2018;3;23;23;71,5;4,34;38,13;9,34;35,79;65,67;38,67;64,15;8,16;66,11;45,98;0;2,82;39,89;0,55;7,69;23,05;51,31;27,5;30,67;61,55;49,99;32,24;34,57;62,69;53,89;26,29;27,49;6,28;35,35;26,09;38,1;76,52;21,93;75,23
2018;3;23;24;78,72;5,66;34,18;8,99;44,21;62,73;47,85;63,64;9,69;72,59;42,46;0,21;5,35;34,91;0,9;9,22;28,95;52,24;37,16;32,6;53,95;42,92;30,25;39,17;57,98;45,64;25,09;26,49;8,49;39,09;23,8;42,86;72,92;22,05;75,05
2018;3;24;1;82,14;5,42;37,11;6,13;51,47;59;55,48;59,48;11,18;78,65;47,31;0,42;7,52;27,93;1,32;7,25;28,42;55,15;24,81;33,2;48,39;46,59;31,01;39,27;51,37;50,21;16,6;18,31;8,61;32,26;25,24;42,94;67;23,25;69,25
2018;3;24;2;83,63;9,32;36,21;5,53;54,88;59,29;60,18;52,42;8,9;70,1;50,3;0,25;7,07;17,88;1;7,17;19,5;50,38;32,97;32,05;37,81;40,17;35,2;41,37;42;52,16;10,22;23,07;8,89;38,52;22,74;41,81;63,38;30,8;69,64
2018;3;24;3;78,01;8,9;40,4;9;52,3;50,29;58,11;60,9;5,18;75,05;52,36;0,08;3,13;28,43;0,45;8,22;8,73;43,2;32,26;30,86;45,69;31,15;28,84;36,02;46,95;51,93;14,36;18,82;6,65;32,58;33,39;52,9;68,91;26,49;71,55
2018;3;24;4;77,44;9,71;38,65;12,37;37,9;48,08;56,75;60,61;5,25;76,43;42,5;0;1,54;24,2;1,3;6,65;8,35;39,4;30,45;30,57;51,37;23,1;34,88;30,77;34,71;54,42;24,17;21,43;10,57;28,32;32,67;60,93;65,05;30,69;75,7
2018;3;24;5;79,47;8,09;28,21;13,11;30,58;48,33;55,04;56,38;9,03;70,19;36,93;0,91;1,77;14,08;4,55;8,48;10,65;37,6;23,07;32,74;58,38;20,93;45,4;31,06;17,24;52,49;40,5;26,76;20,06;19,18;24,22;60,19;49,01;35,08;74,09
2018;3;24;6;72,04;13,58;15,92;31,65;37,18;47,71;31,58;52,51;7,17;81,68;51,53;0;4,06;13,09;5,87;15,89;12,54;33,65;33,41;29,63;67,49;26,09;50,21;38,9;18,34;47,68;74,89;34,77;11,91;29,5;23,73;77,09;58,49;34,75;64,25
2018;3;24;7;54,93;21,07;18,63;26,98;43,51;46,68;25,55;55,97;4,65;77,43;53,69;0;3,48;15,63;9,18;21,04;19,2;34,4;36,69;28;68,57;29,16;52,7;38,21;30,93;47,76;67,85;44,07;7,51;31,67;19,72;77,48;48,65;42,19;60,97
2018;3;24;8;65,77;28,87;17,04;14,55;34,63;45,75;35,35;58,83;2,23;82,37;50,63;0,06;3,3;9,69;8,34;18,06;18,25;33,75;32,75;27,28;63,4;18,71;43,56;35,14;35,91;51,5;64,78;42,95;11,65;29,04;16,92;70,6;41,19;45,45;59,76
2018;3;24;9;74,02;31,04;15,84;15,87;30,88;42,99;50,9;61,91;1,93;82;51,3;0,46;4,44;7,19;6,95;18,15;12,91;32,9;31,69;31,73;69,98;16,02;43,04;39,05;32,05;41,86;67,4;42,12;16,86;23,4;19,13;71,65;47,32;43,55;64,18
2018;3;24;10;76,68;32,94;30,76;18,88;32,66;48,2;54,01;61,17;1,53;72,71;58,79;0,88;3,58;7,35;3,05;29,01;11,39;32,62;26,83;30,65;72,82;16,4;52,45;36,37;35,94;33,71;65,85;54,58;9,59;21,74;18,07;69,44;62,49;51,03;64,2
2018;3;24;11;61,74;33,87;30,99;13,37;32,86;46,45;53,13;55,59;1,79;67,85;64,73;2,32;2,27;6,76;3,04;35,33;10,44;33,01;18,52;26,05;71,6;12,23;51,47;25,03;31,82;40,54;62,16;55,72;4,14;13,79;21,49;69,05;68;53,16;62,7
2018;3;24;12;44,84;34,09;25;6,27;31,91;45,62;47,63;62,95;3,13;59,02;67,12;4,37;2,69;8,51;3,08;35,72;17,8;33,28;17,05;20,99;69,52;13,95;61,21;22,13;23,95;42,97;72,01;62,43;7,53;6,83;23,46;67,78;63,26;57,3;62,7
2018;3;24;13;49,15;33,43;25,95;2,94;33,09;55,3;68,33;68,8;8,04;47,22;67,8;5,9;3,31;13,24;5,38;38,21;34;36,56;19,02;24,53;62,63;18,04;68,86;22,42;32,61;56,79;68,52;78,77;6,16;5,14;32,44;66,23;62,53;71,15;66,37
2018;3;24;14;44,08;51,44;23,98;7,73;42,06;55,78;69,08;74,52;11,55;51,03;76,85;8,43;7,89;16,5;7,78;48,21;35,22;37,25;25,03;27,59;64,36;20,76;68,53;33,1;32,16;62,95;68,34;73,96;6,22;9,46;28,81;67,24;63,73;64,09;60,26
2018;3;24;15;46,89;61,63;30,23;9,98;46,2;56,93;81,04;81,05;7,58;53,19;82,69;14,58;8,7;21,79;7,16;66,15;36,39;39,64;25,1;28,25;71,82;17,35;75,22;35,09;32,31;61,24;78,86;74,88;7,81;13,67;23,5;70,75;68,72;57,48;56,55
2018;3;24;16;52,25;59,85;22,79;11,66;47,03;53,2;77,1;75,57;4,43;57,61;80,9;21,46;7,29;15,23;7,45;82,56;28,86;46,01;23,05;25,56;78,93;19,47;80,21;29,29;26,26;51,74;85,51;73,32;11,27;19,29;12,24;59,06;71,1;54,37;58,81
2018;3;24;17;57,52;40,36;15,85;11,71;57,12;54,6;74,93;79,11;5,19;53,94;71,76;20,89;7,75;13,1;10,23;81,55;33,86;43,37;21,22;39,84;72,06;18,74;88,35;27,08;29,2;63,94;83,17;81,21;14,75;14,17;8,5;56,54;81,64;64,3;67,38
2018;3;24;18;54,63;36,18;17,7;16,33;60,33;55,58;61,76;85,24;3,36;55,96;64,41;17,27;5,29;16,36;11,71;78,74;35,83;35,19;16,21;45,39;65,46;13,29;82,16;21,06;36,69;67,64;80,42;85,43;13,75;11,39;9,44;50,81;87,58;64,37;68,24
2018;3;24;19;58,17;53,27;16,54;10,85;52,36;51,1;53,18;81,86;4,96;43,8;64,68;9,62;5,31;14,72;8,89;77,24;40,19;36,98;12,29;32,6;56,76;16,15;69,92;13,95;37,68;51,73;76,6;84,92;17,7;20,44;11,93;48,35;80,79;63,94;72,02
2018;3;24;20;67,46;65,89;14,73;15,49;45,44;50,52;69,12;62,73;7,47;48;55,98;17,65;4,4;7,81;9,31;70,25;47,78;40,05;15,01;28,56;61,69;14,79;62,66;17,13;30,43;43,85;79,03;89,64;21,57;32,16;9,99;58,83;67,41;61,48;76,22
2018;3;24;21;68,14;69,38;17,01;16,35;39,98;35,11;74,47;58,04;5,61;52,11;48,59;12,11;4,67;5,64;5,15;61,58;46,55;42,24;18,87;27,52;67,56;11,72;58,54;15,8;17,22;32,06;83,31;68,46;25,04;25,4;12,23;60,75;55,53;52,99;70,79
2018;3;24;22;59,19;62,09;18,72;25,37;53,01;32,33;70,74;65,27;4,36;54,24;56,04;6,68;5,04;4,89;4,2;63,49;46,74;35,27;24,42;31,76;69,91;23,49;58,19;14,06;16,86;17,77;82,98;67,24;22,86;12,32;16,67;62,3;64,56;58,01;62,72
2018;3;24;23;59,09;68,33;18,78;23,19;53,06;33,06;75,01;64,85;7,87;50,12;63,55;6,2;6,62;3,4;6,12;68,73;67,54;33,43;34,62;47,27;69,51;20,85;63,13;13,63;18,73;22,26;81,41;72,95;23,69;10,79;23,8;61,97;50,88;73,12;47,6
2018;3;24;24;74,77;53,52;22,55;19,69;55,85;38,28;83,87;58;8,18;29,23;65,84;10,3;5,62;1,74;6,91;70,31;65,87;36,72;36,29;45,08;67,77;20,07;71,47;16,36;18,11;16,61;59,73;55,43;28,38;10,85;21;66,06;38,42;85,61;54,39
2018;3;25;1;59,3;43,65;25,48;25,74;61,59;35,85;64,13;56,96;6,7;32,03;58,7;18,3;4,93;1,11;5,79;56,87;63,56;32,43;38,14;32,73;64,81;19,02;74,77;17,2;17,32;12,2;44,48;51,32;26,69;13,42;22,01;65,47;24,74;80,57;37,69
2018;3;25;2;72,01;48,53;24,02;31,02;61,86;31,9;67,08;61,17;6,91;50,74;72,65;22,46;2,95;0,86;7,99;58,04;65,5;35,52;33,28;30,73;64,78;23,08;74,58;11,58;14,77;10,26;31,73;49,84;32,11;12,8;25,94;64,76;31,02;73,9;42,57
2018;3;25;3;76,14;65,95;19,69;32,27;46,8;20,5;47,35;51,09;10,17;48,28;75,68;20,77;4,28;1,26;5,87;51,38;63,47;34,26;38,86;29,6;62,23;15,51;67,57;26,03;11,72;9,45;28,86;39,3;30,67;24,21;26,4;67,02;23,95;56,67;48,54
2018;3;25;4;74;64,73;28,03;17,28;49,52;21,18;38,44;58,33;10,3;32,3;71,77;21;2,55;0,96;7,11;46,16;70,87;34,4;38,44;42,02;64,14;17,57;72,94;23,58;12,82;5,98;24,79;50,01;28,36;19,36;27,06;65,57;20,65;48,45;51,93
2018;3;25;5;59,04;53;36,2;11,29;64,55;28,64;37,9;61,51;14,75;18,5;67,89;21,96;2;0,73;10,92;45,37;77,54;34,51;28,13;48;62,94;29,89;88,24;11,81;17,58;7,55;27,97;57,05;27,98;8,97;29,06;68,36;21,91;53,81;46,05
2018;3;25;6;63,34;50,8;27,71;14,05;62,41;18,95;45,98;57,96;20,59;25,66;62,98;25,07;1,32;0,42;11,7;45,17;69,01;37,52;21,14;62,02;63;22,16;82,31;10,2;14,14;8,77;41,88;41,27;32,29;4,3;24,56;85,75;15,98;45,62;52,79
2018;3;25;7;54,97;50,9;19,72;24,97;60,07;16,24;46,77;54,94;20,58;27,56;59,22;26,07;1,58;0,94;16,82;42,62;57,29;34,47;21,45;55,71;66,08;19,76;79,69;13,94;13,39;7,87;52,24;25,1;30;4,4;23,03;88,42;15,36;44,32;45,61
2018;3;25;8;49,6;47,13;12,73;27,17;54,65;13,74;50,82;55,48;15,54;15,19;52,96;29,35;1,73;1,39;15,49;41,23;72,78;35,92;17,92;47,64;64,92;9,25;93,3;14,17;12,59;5,46;46,52;23,47;32,58;2,46;22,17;74,12;18,85;42,64;52,65
2018;3;25;9;44,81;44,92;19,68;24,6;46,58;10,23;53,49;54,73;10,71;19,38;39,05;30,55;0,72;2,93;18,99;39,32;79,14;47,61;19,22;49,9;65,15;3,3;92,2;16,2;16,84;5,4;46,23;24,82;32,96;2,19;23,33;74,79;17,29;31,02;70,3
2018;3;25;10;41,57;44,72;11,9;31,23;49,47;13,69;52,57;48,24;11,93;28,91;47,48;28,98;0,95;1,47;21,2;41,78;82,98;40,99;15,09;49,3;66,52;3;91,56;12,38;12,91;6,48;54,86;24,34;30,88;1,31;16,23;73,41;13,38;40,47;63,72
2018;3;25;11;35,38;49,09;11,86;32,44;53,22;19,68;51,85;43,94;7,58;33,12;58,86;24,03;1,35;2,55;20,33;38,31;83,08;36,31;13,38;46,44;65,64;4,81;86,82;12,54;11,35;4,01;56,97;25,63;34,06;2,53;13,06;74,77;8,82;64,84;57,85
2018;3;25;12;31,35;48,17;11,14;35,84;52,87;21,74;50,15;44,83;10;32,19;68,65;23,73;1,01;3,31;20,41;37,72;79,98;37,24;20,4;43,96;66,58;9,24;84,15;25,01;11,77;3,05;51,15;25,16;36,02;1,83;14,49;73,83;11,92;65,21;55,7
2018;3;25;13;27,06;57,85;20,68;34,37;57,95;26,54;60,23;47,75;12,01;22,61;70,13;20,48;4,38;8,27;17,06;40,08;84,47;44,48;28,79;37,81;63,88;16,9;88,51;35,27;17,92;1,24;43,77;32,47;33,97;4,16;20;76,78;26,09;59,42;56,79
