YEAR;MONTH;DAY;PERIOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
2018;3;18;10;32078;29117;31159;32799;31217;32959;29638;30031;29325;29041;30762;28430;29195;29896;30580;28548;29042;31590;29356;29266;28957;30510;28621;28452;31671;29224;29550;29229;30360;29209;29551;33138;28475;29252;31098
2018;3;18;11;32837;29847;31912;33792;32008;33821;30322;30726;30011;29739;31564;29088;29858;30558;31362;29162;29804;32587;30091;29908;29587;31229;29257;29030;32449;29850;30252;29871;30987;29963;30210;34026;29058;29943;31809
2018;3;18;12;33461;30531;32582;34672;32757;34499;30973;31412;30749;30468;32327;29801;30535;31099;32116;29890;30508;33513;30847;30614;30285;31831;29908;29733;33174;30523;30879;30426;31523;30638;30848;34761;29748;30622;32423
2018;3;18;13;32305;29615;31659;33999;31727;33727;30105;30193;29725;29437;31350;28734;29611;30184;31109;28830;29493;32748;29829;29532;29204;30945;28988;28875;32189;29346;29869;29404;30581;29668;29791;33600;28704;29683;31435
2018;3;18;14;30687;27914;30076;32431;29989;32054;28615;28708;28096;27796;29541;26952;27944;28579;29527;27063;27653;31137;28076;27947;27592;29176;27262;27085;30503;27571;28327;27597;28876;28074;28190;32090;27007;27972;29846
2018;3;18;15;30352;27509;29727;32029;29531;31533;28318;28512;27776;27458;29019;26586;27520;28169;29188;26640;27137;30680;27631;27639;27241;28473;26865;26623;30066;27157;28009;27065;28420;27703;27890;31762;26628;27544;29505
2018;3;18;16;30487;27691;29904;32135;29648;31592;28526;28714;27956;27686;29120;26758;27679;28282;29340;26818;27279;30756;27764;27842;27461;28688;27023;26796;30183;27335;28170;27182;28567;27834;28056;31813;26824;27690;29675
2018;3;18;17;31692;28977;31177;33264;30923;32755;29663;29949;29309;29054;30451;28131;29007;29472;30563;28212;28595;31858;29120;29149;28827;29960;28356;28218;31428;28797;29427;28573;29912;29040;29267;32790;28252;29054;30951
2018;3;18;18;34188;31745;33858;35592;33609;35290;32049;32380;31961;31936;33273;31196;31798;32130;33077;31220;31463;34110;31950;31812;31724;32788;31337;31327;34042;31821;32013;31601;32819;31527;31870;34794;31223;31825;33650
2018;3;18;19;36186;34280;36017;37360;36007;37626;34078;34293;34206;34260;35830;34019;34366;34625;35092;33873;34209;35920;34450;34057;34174;35612;34125;34273;36366;34531;34172;34600;35533;33805;34060;36418;33921;34332;35819
2018;3;18;20;37596;36121;37568;38991;37822;39580;35572;35585;35802;35839;37801;36005;36203;36422;36586;35678;36290;37560;36278;35625;35808;37763;36122;36372;38143;36339;35689;36678;37459;35496;35583;37801;35718;36115;37323
2018;3;18;21;36520;35135;36514;38307;36827;38768;34615;34528;34807;34748;36865;34881;35181;35405;35586;34554;35305;36832;35263;34568;34687;36793;35069;35279;37186;35151;34656;35575;36384;34534;34549;36978;34617;35104;36230
2018;3;18;22;34642;33370;34662;36603;34997;36917;32926;32793;33094;32964;35055;33042;33452;33580;33815;32804;33496;35175;33506;32808;32906;34931;33294;33466;35379;33309;32922;33718;34526;32783;32812;35232;32884;33356;34361
2018;3;18;23;32078;30978;32183;34157;32485;34374;30616;30329;30702;30553;32553;30549;31105;31162;31371;30398;31034;32837;31086;30389;30508;32464;30919;31046;32887;30822;30558;31255;32062;30413;30380;32693;30527;31000;31850
2018;3;18;24;29537;28552;29686;31649;29954;31759;28317;27922;28318;28137;29999;28043;28738;28722;28930;27993;28531;30446;28642;27984;28115;29932;28512;28591;30377;28341;28199;28757;29564;28032;27977;30183;28164;28623;29335
2018;3;19;1;31349;30162;31413;32533;31495;31671;30512;29858;30064;29706;31319;29426;30543;29880;30751;29797;29989;31927;30559;29626;29474;31248;30215;29781;31214;29827;30832;30527;30588;29927;30030;31379;29337;30535;30599
2018;3;19;2;29206;28083;29305;30279;29361;29483;28395;27807;28053;27680;29133;27425;28505;27819;28632;27733;27937;29739;28432;27595;27452;29142;28189;27806;29084;27816;28768;28456;28473;27842;28015;29285;27320;28482;28524
2018;3;19;3;28091;27006;28212;29106;28256;28350;27293;26742;27021;26630;27996;26391;27455;26754;27529;26658;26876;28598;27327;26542;26408;28054;27140;26794;27987;26777;27699;27387;27379;26758;26974;28203;26277;27421;27456
2018;3;19;4;27762;26691;27888;28755;27934;28013;26959;26413;26741;26329;27669;26091;27163;26445;27189;26320;26559;28261;26996;26226;26101;27751;26836;26523;27669;26463;27378;27068;27063;26424;26663;27902;25964;27115;27159
2018;3;19;5;28225;27171;28330;29230;28410;28504;27383;26818;27272;26778;28169;26541;27675;26905;27608;26695;26993;28723;27444;26655;26540;28270;27308;27037;28127;26845;27804;27547;27562;26816;27069;28420;26387;27596;27687
2018;3;19;6;30495;29390;30603;31653;30775;30919;29554;28983;29515;28979;30530;28597;29969;29104;29845;28731;29109;31047;29654;28744;28702;30595;29448;29248;30487;28996;29942;29853;29896;28915;29195;30768;28407;29834;30050
2018;3;19;7;35987;34622;36234;37510;36456;36584;34982;34541;34554;34331;36010;33641;35196;34418;35462;34043;34330;36627;35051;33906;34048;35859;34533;34305;36252;34663;35292;35210;35329;34388;34633;36089;33463;35088;35363
2018;3;19;8;42258;40584;42652;44182;42902;42996;41223;40896;40258;40414;42263;39426;41100;40486;41870;40169;40304;42997;41229;39832;40152;41835;40343;40046;42764;41147;41411;41205;41500;40684;40867;42118;39288;41065;41359
2018;3;19;9;46883;45001;47352;49068;47600;47673;45842;45598;44424;44909;46829;43757;45384;44965;46610;44773;44753;47693;45800;44256;44664;46186;44648;44227;47510;45906;45945;45613;45987;45392;45448;46476;43678;45452;45683
2018;3;19;10;48990;46971;49419;51267;49650;49731;47906;47637;46252;46930;48911;45698;47257;46963;48720;46849;46759;49889;47869;46238;46652;48140;46566;46072;49642;47984;47961;47602;47924;47497;47428;48396;45641;47398;47584
2018;3;19;11;49395;47258;49753;51666;49954;50033;48268;47942;46485;47305;49294;46066;47519;47318;49075;47228;47098;50386;48231;46609;46993;48452;46850;46346;50062;48373;48286;47875;48157;47868;47750;48688;45969;47698;47861
2018;3;19;12;48686;46538;48993;50866;49118;49166;47520;47227;45696;46649;48461;45534;46706;46736;48345;46661;46434;49672;47505;45965;46388;47622;46230;45746;49330;47697;47599;47130;47283;47261;47088;47811;45443;46961;46999
2018;3;19;13;46434;44301;46669;48531;46770;46791;45140;44814;43652;44480;46239;43349;44586;44398;45995;44316;44237;47473;45222;43691;44075;45479;44040;43681;47015;45420;45278;45014;44978;44867;44758;45649;43160;44637;44719
2018;3;19;14;45674;43555;45990;47763;46075;46013;44318;44165;42929;43823;45404;42638;43766;43672;45290;43523;43532;46656;44417;42947;43388;44575;43285;43023;46297;44881;44509;44268;44239;44144;44109;44862;42420;43902;44001
2018;3;19;15;46108;44074;46544;48210;46601;46484;44705;44803;43435;44359;45707;43205;44236;44154;45836;44003;44126;46974;44832;43458;43946;44947;43754;43515;46798;45523;44973;44971;44715;44705;44676;45228;42979;44365;44436
2018;3;19;16;46448;44490;46929;48555;46979;46856;44999;45220;43860;44745;45978;43656;44623;44519;46222;44364;44554;47242;45166;43847;44339;45279;44141;43908;47150;45904;45331;45535;45096;45128;45056;45536;43417;44776;44787
2018;3;19;17;47034;45233;47523;49120;47572;47517;45569;45866;44574;45333;46502;44432;45313;45116;46841;44983;45281;47726;45786;44546;44959;45982;44800;44485;47702;46409;45945;46363;45767;45764;45610;46071;44202;45452;45411
2018;3;19;18;48557;47055;49020;50631;49125;49232;47094;47374;46471;46797;48024;46148;47037;46713;48362;46559;47023;49120;47411;46182;46508;47695;46553;46166;49139;47632;47571;48331;47504;47323;47048;47694;45959;47132;47205
2018;3;19;19;50014;48631;50239;52039;50464;50739;48654;48361;48206;48046;49805;47553;48661;48147;49510;47825;48366;50631;48969;47589;47728;49532;48141;47718;50309;48319;49001;49552;49122;48508;48131;49456;47373;48682;48876
2018;3;19;20;50263;48772;50202;52189;50447;50800;48923;48048;48465;48104;50350;47697;48876;48316;49390;47814;48408;51049;49235;47683;47673;50004;48343;48003;50289;47906;49079;49309;49265;48447;47994;49851;47446;48866;49150
2018;3;19;21;47696;46119;47576;49494;47727;48011;46331;45402;45860;45574;47774;45189;46249;45775;46728;45281;45868;48525;46629;45157;45124;47421;45796;45536;47663;45429;46469;46557;46547;45849;45493;47250;44927;46260;46531
2018;3;19;22;43671;42203;43598;45255;43657;43854;42371;41572;42009;41729;43637;41462;42329;41895;42759;41469;42058;44419;42648;41380;41323;43398;41980;41761;43619;41661;42580;42622;42515;41986;41727;43243;41209;42359;42545
2018;3;19;23;39051;37688;38993;40429;39008;39147;37802;37089;37583;37272;38958;37063;37869;37393;38180;37018;37599;39741;38065;36968;36882;38834;37568;37385;38961;37236;38093;38134;37926;37443;37307;38705;36808;37888;38032
2018;3;19;24;34833;33597;34825;36011;34802;34873;33656;33085;33566;33239;34655;33090;33822;33314;34042;32996;33553;35438;33890;32985;32885;34647;33566;33412;34726;33258;34035;34060;33766;33353;33332;34567;32844;33833;33920
2018;3;20;1;31593;30123;31439;32077;31289;31433;30250;29761;30238;29574;30435;29781;29964;30331;30909;29928;30505;31532;31235;29770;29141;30929;29881;30402;31036;31030;31270;31550;30100;30482;30303;31164;29639;30372;30420
2018;3;20;2;29493;28084;29303;29908;29147;29318;28178;27750;28272;27511;28295;27792;27924;28286;28787;27915;28421;29364;29051;27764;27159;28871;27831;28342;28964;28912;29179;29382;28058;28392;28312;29127;27646;28275;28345
2018;3;20;3;28403;27032;28196;28786;28038;28218;27108;26708;27262;26440;27193;26767;26873;27226;27685;26870;27339;28233;27910;26728;26134;27813;26764;27275;27899;27795;28098;28249;27003;27305;27288;28075;26613;27188;27270
2018;3;20;4;28061;26729;27860;28450;27715;27883;26803;26388;26997;26118;26890;26474;26574;26919;27360;26563;27022;27895;27554;26419;25833;27532;26442;26960;27609;27439;27775;27893;26695;26971;27000;27754;26303;26868;26969
2018;3;20;5;28399;27195;28301;28893;28199;28292;27320;26792;27542;26550;27432;26923;27062;27377;27810;26966;27464;28342;27957;26843;26259;28089;26866;27409;28116;27764;28220;28249;27116;27379;27484;28141;26707;27323;27488
2018;3;20;6;30446;29380;30601;31240;30563;30489;29745;28950;29808;28650;29856;28976;29281;29668;30062;28971;29606;30570;30112;28922;28302;30462;28942;29589;30497;29785;30472;30405;29313;29500;29675;30284;28656;29541;29784
2018;3;20;7;36237;34616;36280;37073;36130;36109;35239;34362;34776;33845;35317;34013;34479;35235;35554;34115;34863;36002;35597;34144;33380;35617;34129;34976;35993;35546;35931;36185;34931;34852;34795;35997;33653;34931;34984
2018;3;20;8;42944;40561;42728;43678;42442;42581;41406;40500;40382;39810;41493;39787;40385;41580;41824;40050;40908;42242;41937;40115;39222;41429;40104;41139;42187;42279;42139;42844;41376;41000;40603;42524;39435;41099;40880
2018;3;20;9;47995;44954;47452;48524;47054;47372;45840;45031;44446;44294;45947;44098;44721;46155;46435;44511;45402;46882;46675;44557;43598;45621;44574;45659;46636;47335;46724;47827;46091;45590;44852;47363;43804;45630;45176
2018;3;20;10;50235;46901;49524;50712;49102;49487;47772;47063;46234;46323;47894;46037;46647;48094;48494;46577;47447;49046;48837;46522;45610;47496;46586;47584;48598;49626;48798;50108;48105;47673;46728;49479;45767;47615;47075
2018;3;20;11;50657;47195;49821;51124;49431;49863;48048;47428;46461;46651;48164;46383;47058;48434;48838;47040;47831;49522;49235;46861;45975;47781;46931;47799;48930;50160;49185;50614;48422;48058;47013;49824;46124;47899;47345
2018;3;20;12;50224;46492;49015;50469;48612;49114;47135;46776;45761;46097;47290;45832;46311;47458;48086;46558;47162;48861;48512;46279;45444;46935;46320;47138;48093;49583;48535;49986;47713;47378;46261;49285;45614;47107;46688
2018;3;20;13;47775;44287;46651;48215;46305;46732;44969;44567;43766;43825;44987;43644;44084;45195;45785;44262;44916;46614;46151;44026;43269;44840;44006;44715;45905;47151;46289;47604;45353;45080;44209;46973;43364;44754;44542
2018;3;20;14;47217;43566;45950;47620;45549;46014;44327;43980;43091;43070;44246;42933;43328;44554;45030;43500;44108;45757;45288;43383;42582;44065;43255;44006;45285;46437;45573;46841;44794;44292;43520;46563;42610;43970;43697
2018;3;20;15;48014;44116;46518;48281;45999;46486;44827;44634;43568;43601;44679;43503;43810;45029;45483;43951;44438;46071;45655;44024;43118;44527;43724;44570;45704;46904;46021;47284;45371;44721;44043;47430;43145;44420;44142
2018;3;20;16;48501;44548;46923;48731;46350;46814;45205;45074;43966;44017;45033;43949;44198;45361;45828;44274;44808;46344;45961;44487;43515;44818;44082;44990;46025;47163;46396;47594;45765;45058;44448;47963;43569;44779;44566
2018;3;20;17;49167;45296;47581;49383;46951;47336;45801;45740;44592;44753;45659;44707;44882;45798;46418;44930;45399;46876;46567;45241;44187;45509;44746;45672;46467;47544;47012;48076;46271;45675;45097;48632;44337;45413;45213
2018;3;20;18;50542;47097;49230;50949;48578;48692;47409;47263;46387;46487;47408;46385;46522;47137;47965;46349;46957;48337;48152;46938;45735;47223;46355;47324;47920;48518;48592;49337;47573;47247;46875;50108;45993;47061;46936
2018;3;20;19;51106;48535;50452;51842;50092;49941;48775;48109;48043;47912;49186;47810;48127;48398;49420;47718;48573;49949;49721;48105;46998;49112;47797;48728;49397;49379;49880;50388;48580;48659;48332;50565;47416;48642;48639
2018;3;20;20;50616;48586;50283;51535;50225;49954;48741;47788;48381;48021;49558;47963;48351;48335;49601;48041;48957;50441;50001;47973;47104;49572;47967;48693;49629;49338;49871;50349;48415;48785;48418;49907;47550;48847;48938
2018;3;20;21;48094;45958;47536;48861;47512;47395;46054;45255;45855;45437;46871;45470;45773;45761;46996;45674;46451;47942;47412;45427;44697;47028;45458;46029;47066;46958;47277;47805;45890;46223;45869;47358;45092;46197;46327
2018;3;20;22;44294;42105;43508;44803;43425;43420;42047;41517;42060;41599;42753;41747;41899;41830;43000;41941;42553;43899;43376;41696;41023;43062;41660;42142;43065;43084;43329;43771;42067;42329;42091;43624;41421;42241;42380
2018;3;20;23;39663;37637;38882;40099;38785;38835;37542;37142;37717;37119;38087;37362;37433;37370;38406;37534;38033;39259;38725;37292;36677;38574;37223;37639;38517;38508;38799;39116;37554;37826;37718;39109;37064;37685;37884
2018;3;20;24;35519;33593;34700;35823;34567;34684;33453;33209;33768;33070;33826;33398;33387;33332;34227;33531;33914;34999;34474;33328;32755;34456;33210;33587;34369;34368;34684;34870;33507;33739;33757;35076;33132;33559;33789
2018;3;21;1;31406;30139;31133;31756;31201;32063;30037;29593;29610;29870;30148;29862;30228;31041;30798;30653;31014;31192;30869;29751;29609;31125;29791;29908;30802;31687;31326;32094;29573;30962;29802;30960;29793;30382;29880
2018;3;21;2;29257;28107;29064;29616;29083;30012;27957;27579;27600;27845;28029;27860;28190;28968;28709;28565;28882;29043;28755;27689;27650;29034;27737;27849;28699;29487;29273;29945;27529;28867;27789;28883;27796;28264;27830
2018;3;21;3;28141;27056;27997;28505;27985;28959;26883;26537;26564;26795;26932;26824;27137;27895;27630;27484;27775;27931;27658;26614;26635;27951;26670;26782;27610;28332;28208;28823;26479;27778;26752;27807;26763;27154;26774
2018;3;21;4;27814;26752;27690;28163;27644;28671;26569;26226;26269;26476;26611;26521;26828;27579;27324;27169;27444;27618;27341;26277;26330;27636;26341;26466;27274;27971;27890;28482;26168;27450;26456;27501;26462;26809;26480
2018;3;21;5;28286;27216;28156;28545;28027;29174;27027;26636;26754;26861;27101;26956;27285;27999;27815;27627;27868;28124;27810;26665;26723;28114;26724;26909;27647;28379;28257;28884;26607;27878;26935;27975;26901;27185;26984
2018;3;21;6;30703;29379;30534;30869;30299;31477;29263;28812;28882;28867;29328;29041;29404;30098;30117;29844;30095;30511;30046;28752;28638;30353;28755;29081;29821;30562;30337;31079;28882;30059;29095;30200;28970;29232;29263
2018;3;21;7;36445;34572;36220;37099;36346;36898;34732;34317;33889;34222;34501;34291;34515;35449;35514;35194;35698;36051;35357;34108;33600;35647;34062;34451;35738;36134;36010;36687;34544;35473;34175;35492;34067;34730;34543
2018;3;21;8;42915;40504;42592;44207;43238;43050;40972;40577;39605;40418;40400;40315;40358;41620;41645;41308;42132;42332;41426;40272;39346;41691;40194;40594;42559;42564;42574;43127;40953;41659;39962;41526;39909;41117;40504
2018;3;21;9;47628;44888;47248;49399;48317;47520;45551;45189;43858;45067;44770;44784;44701;46223;46110;45800;46865;46877;45914;44873;43711;46131;44794;45121;47600;47398;47438;47931;45623;46256;44240;45963;44258;45923;44929
2018;3;21;10;49781;46833;49350;51607;50528;49459;47527;47230;45744;47096;46730;46737;46629;48319;48076;47796;48972;48908;47979;46941;45718;48095;46863;47078;49747;49677;49609;50211;47613;48349;46151;47978;46185;48069;46817
2018;3;21;11;50232;47138;49762;51972;50922;49745;47811;47650;45992;47422;47001;47106;46967;48736;48370;48130;49363;49239;48387;47294;46092;48376;47258;47336;50178;50220;50067;50795;47877;48749;46451;48375;46484;48463;47089
2018;3;21;12;49455;46405;49093;51230;50281;48963;47161;46996;45450;46875;46230;46486;46242;48148;47558;47367;48578;48383;47700;46624;45660;47583;46751;46636;49522;49672;49557;50230;47188;48078;45757;47675;45912;47914;46307
2018;3;21;13;47180;44220;46906;48611;47854;46809;44807;44742;43258;44508;43951;44205;43996;45943;45315;45085;46243;46164;45528;44263;43486;45418;44396;44248;46930;47395;47231;48067;44817;45833;43587;45403;43682;45477;44057
2018;3;21;14;46430;43553;46311;48032;47344;46184;44111;44141;42525;43828;43115;43519;43243;45240;44626;44376;45479;45407;44737;43510;42797;44608;43630;43636;46274;46585;46663;47315;44236;45071;42940;44576;42968;44751;43338
2018;3;21;15;46837;44063;46918;48752;48136;46730;44640;44721;43064;44470;43532;44089;43761;45728;45088;44779;45892;45814;45109;44023;43372;45137;44127;44179;46914;46972;47310;47692;44950;45521;43462;44916;43510;45306;43841
2018;3;21;16;47133;44457;47332;49150;48610;47143;45039;45109;43507;44915;43937;44503;44180;46092;45443;45031;46183;46133;45427;44389;43804;45517;44480;44582;47294;47275;47684;47968;45416;45873;43875;45195;43923;45683;44313
2018;3;21;17;47607;45136;47922;49641;49221;47767;45714;45728;44308;45639;44701;45181;44938;46676;46031;45620;46677;46689;46011;45020;44533;46157;45048;45229;47809;47816;48170;48418;46104;46484;44557;45733;44607;46308;45052
2018;3;21;18;48949;46838;49424;50769;50578;49365;47275;47128;46125;47181;46651;46686;46794;48111;47670;47212;48033;48286;47580;46533;46134;47912;46540;46855;49031;49190;49276;49637;47691;48023;46298;47203;46330;47745;46879
2018;3;21;19;50239;48301;50368;51345;51037;50747;48612;48034;47715;48247;48515;47946;48331;49431;49207;48823;49451;49922;49202;47738;47345;49502;47786;48234;49811;50497;49994;50769;48591;49378;47854;48898;47727;48919;48372
2018;3;21;20;50376;48421;50087;50804;50323;50800;48591;47777;47921;48096;48866;47956;48471;49630;49408;49103;49655;50257;49611;47693;47402;49702;47851;48252;49431;50770;49839;50988;48136;49502;48035;49398;47809;48955;48489
2018;3;21;21;47743;45855;47425;48087;47647;48239;45951;45235;45346;45581;46174;45444;45879;47219;46792;46521;47113;47614;47099;45156;45037;47086;45378;45626;46827;48291;47492;48613;45430;46951;45505;46882;45290;46433;45790
2018;3;21;22;43628;42033;43455;44062;43711;44314;42034;41457;41567;41860;42185;41691;42054;43366;42829;42568;43086;43512;43123;41341;41452;43148;41603;41753;42937;44248;43730;44647;41568;43022;41722;42936;41558;42554;41861
2018;3;21;23;38974;37591;38899;39330;39052;39787;37481;37028;37156;37403;37615;37277;37612;38843;38280;38031;38472;38852;38559;36896;37156;38618;37150;37249;38295;39565;39196;40040;37048;38488;37317;38409;37180;37965;37352
2018;3;21;24;34729;33570;34774;35115;34884;35677;33377;33055;33170;33408;33455;33305;33593;34724;34147;33900;34262;34583;34376;32893;33286;34496;33131;33187;34159;35276;35106;35803;33012;34361;33331;34285;33229;33819;33272
2018;3;22;1;31437;29714;31077;31423;31232;32173;29480;29794;29725;29487;30115;29487;29671;31713;30099;30675;31370;30892;30960;29018;29359;31070;30050;30030;30333;31782;31340;32013;29471;30774;29863;30950;29691;30369;29384
2018;3;22;2;29289;27678;29025;29263;29083;30092;27427;27767;27749;27469;28051;27482;27650;29552;28020;28575;29215;28752;28863;27019;27366;28958;27990;28005;28281;29642;29227;29884;27440;28695;27858;28901;27636;28304;27371
2018;3;22;3;28165;26625;27966;28140;27968;29012;26368;26716;26732;26429;26977;26444;26608;28427;26946;27485;28090;27646;27778;25982;26328;27864;26919;26960;27223;28532;28135;28781;26390;27621;26819;27843;26565;27236;26332
2018;3;22;4;27823;26306;27668;27802;27638;28713;26044;26402;26446;26117;26646;26129;26306;28096;26635;27168;27747;27311;27477;25658;25999;27542;26583;26657;26915;28197;27805;28482;26057;27315;26514;27548;26212;26911;26020
2018;3;22;5;28243;26714;28160;28233;28101;29228;26424;26837;26923;26524;27039;26514;26773;28546;27110;27638;28145;27748;27992;26029;26311;28012;26978;27089;27372;28618;28248;29010;26418;27802;26959;28035;26506;27300;26458
2018;3;22;6;30506;28778;30518;30570;30428;31708;28604;28956;29004;28676;29120;28558;28912;30817;29385;29857;30297;30114;30272;28015;28118;30273;29037;29232;29727;30802;30517;31452;28567;30070;29009;30251;28396;29524;28641
2018;3;22;7;36208;34039;35977;36464;36018;37432;34388;34131;33944;34229;34506;33966;34007;36322;34797;35150;35823;36018;35455;33203;33302;35665;34277;34675;35352;36312;35994;36923;34337;35349;33979;35460;33946;35273;34031
2018;3;22;8;42732;40087;42106;43188;42362;43837;40994;40046;39586;40588;40723;40196;39813;42633;40942;41197;42211;42720;41354;39182;39349;41814;40287;40921;41656;42634;42213;43130;40902;41349;39681;41406;40420;41815;40157
2018;3;22;9;47565;44607;46569;48106;47032;48459;45872;44463;43784;45278;45354;44841;44120;47291;45440;45655;46988;47593;45667;43713;44003;46324;44801;45512;46248;47352;46796;47584;45796;45748;43966;45749;45364;46624;44683
2018;3;22;10;49753;46626;48600;50248;49158;50492;48002;46469;45648;47289;47399;46873;46085;49466;47414;47645;49253;49708;47608;45795;46170;48305;46837;47479;48346;49552;48879;49645;47925;47737;45913;47679;47560;48765;46665
2018;3;22;11;50196;46991;49003;50591;49580;50835;48438;46838;45983;47612;47727;47249;46405;49953;47714;47955;49817;50054;47918;46241;46664;48576;47178;47763;48805;50052;49275;50109;48280;48089;46252;47992;47991;49181;46942
2018;3;22;12;49497;46468;48277;49811;48860;50024;47821;46205;45395;47007;47039;46670;45738;49244;46956;47205;49240;49224;47123;45772;46377;47736;46586;47096;48110;49494;48541;49235;47752;47348;45697;47241;47584;48507;46254
2018;3;22;13;47160;44147;46148;47309;46583;47800;45394;44023;43253;44614;44676;44315;43546;47040;44673;44947;47043;46818;44859;43528;43976;45425;44293;44768;45943;47314;46275;47205;45295;45178;43540;45118;45095;46162;43960
2018;3;22;14;46427;43404;45485;46628;45820;47192;44811;43320;42531;43997;43934;43659;42812;46243;44087;44226;46252;46164;44050;42835;43193;44638;43494;44226;45316;46572;45516;46433;44747;44462;42799;44419;44421;45560;43353
2018;3;22;15;46877;43931;45965;47208;46255;47741;45480;43892;43078;44649;44450;44315;43308;46560;44450;44660;46587;46746;44412;43388;43722;45079;44036;44848;45825;47009;45954;46641;45570;44869;43326;44830;45134;46125;44046
2018;3;22;16;47196;44323;46323;47570;46591;48120;45893;44227;43528;45069;44855;44745;43707;46815;44841;44964;46843;47128;44736;43778;44090;45442;44439;45264;46165;47346;46298;46826;46087;45169;43759;45211;45581;46445;44520
2018;3;22;17;47687;45007;46873;48111;47171;48625;46441;44886;44327;45696;45477;45404;44423;47269;45524;45628;47280;47691;45465;44438;44730;46105;45147;45838;46669;47908;46909;47159;46796;45785;44496;45701;46243;46956;45262
2018;3;22;18;48984;46560;48347;49490;48714;49975;47743;46502;46145;47093;46963;46840;46167;48590;47169;47339;48487;49118;47193;45917;46068;47839;46899;47336;48047;49336;48511;48382;48237;47431;46309;47301;47645;48227;46930
2018;3;22;19;50190;47826;49623;50584;50090;51155;48441;47866;47698;48012;48219;47784;47695;50103;48584;48980;49803;50114;49072;46932;47105;49476;48213;48473;49014;50575;49835;50084;48674;49022;47818;48947;48285;49076;47945
2018;3;22;20;50262;47854;49699;50427;50203;51129;47999;47942;47860;47679;48217;47559;47889;50567;48658;49261;50211;49829;49602;46843;47146;49663;48154;48375;48823;50753;49865;50756;47916;49312;47978;49324;47853;48814;47609
2018;3;22;21;47673;45352;47119;47704;47562;48452;45419;45427;45347;45113;45682;45066;45348;48119;46027;46648;47875;47124;47028;44437;44796;46985;45545;45839;46221;48305;47247;48362;45259;46749;45465;46819;45379;46254;44991
2018;3;22;22;43631;41579;43161;43625;43503;44385;41581;41636;41634;41338;41850;41369;41544;44073;42091;42691;43916;43074;43036;40781;41194;42981;41729;42051;42287;44347;43272;44277;41494;42810;41735;42938;41719;42364;41219
2018;3;22;23;38990;37139;38666;38915;38872;39786;37042;37233;37278;36874;37374;36946;37129;39446;37556;38145;39296;38412;38495;36437;36822;38410;37293;37568;37805;39736;38734;39691;37001;38302;37364;38460;37233;37831;36799
2018;3;22;24;34773;33133;34578;34678;34651;35627;32983;33246;33343;32886;33333;32991;33130;35191;33449;34006;35045;34205;34335;32528;32898;34254;33286;33541;33748;35511;34608;35443;33021;34192;33409;34381;33244;33748;32841
2018;3;23;1;31612;30182;31047;30720;31481;31973;29879;30237;29669;29715;29793;29650;29543;31499;30047;31031;32103;30743;30647;29395;29997;31540;30724;29738;30397;31598;31225;31054;29366;30502;29783;30813;30014;30035;29330
2018;3;23;2;29445;28140;28953;28611;29389;29852;27865;28228;27695;27658;27744;27629;27537;29329;27975;28906;29829;28653;28586;27455;27958;29402;28630;27677;28334;29445;29160;28939;27349;28431;27801;28714;27971;28007;27364
2018;3;23;3;28317;27078;27868;27517;28303;28754;26826;27185;26673;26585;26689;26579;26503;28201;26900;27799;28636;27565;27519;26452;26895;28291;27533;26608;27269;28323;28095;27845;26307;27359;26777;27624;26908;26962;26358
2018;3;23;4;27971;26754;27551;27194;27985;28448;26529;26870;26359;26232;26371;26262;26203;27881;26581;27468;28241;27245;27223;26150;26569;27966;27182;26285;26948;27988;27772;27553;25993;27054;26478;27298;26572;26666;26064
2018;3;23;5;28390;27164;28025;27650;28432;28974;26988;27265;26720;26518;26777;26677;26650;28382;27016;27919;28545;27679;27736;26536;26930;28413;27496;26708;27389;28431;28153;28113;26388;27541;26919;27729;26912;27137;26510
2018;3;23;6;30641;29209;30302;29955;30676;31352;29114;29259;28599;28421;28891;28757;28746;30738;29183;30132;30687;29851;30005;28450;28881;30636;29522;28846;29660;30636;30306;30551;28524;29742;28970;29891;28981;29417;28758
2018;3;23;7;36346;34377;35687;35573;36170;36694;34268;34419;33738;34113;34337;34017;33875;36184;34514;35509;36927;35192;35183;33403;34137;36040;35414;34258;35140;36109;36017;35853;34017;34856;33988;35351;34694;34840;34182
2018;3;23;8;42900;40332;41804;41969;42448;42734;40158;40375;39707;40774;40558;40047;39741;42399;40624;41662;44199;41317;41078;39124;40248;42249;42260;40462;41323;42404;42564;41848;40266;40704;39734;41618;41293;40939;40242
2018;3;23;9;47763;44786;46293;46649;47066;47117;44518;44873;44257;45829;45201;44551;44096;46935;45134;46217;49674;45869;45378;43454;44853;46820;47395;45073;45860;47088;47402;46148;44902;45029;44042;46257;46211;45393;44662
2018;3;23;10;49946;46793;48308;48714;49152;49099;46485;46912;46299;48020;47280;46599;46080;49029;47141;48254;52132;48003;47281;45427;46939;48912;49649;47091;47933;49247;49554;48082;46983;47017;45994;48268;48359;47375;46603
2018;3;23;11;50371;47149;48646;49063;49565;49437;46848;47291;46754;48431;47676;46915;46391;49454;47470;48580;52642;48500;47561;45813;47411;49325;50104;47422;48347;49705;49998;48408;47385;47394;46342;48547;48765;47721;46895
